Matrix;/PhysicalSystem/characteristics/CharacteristicList/characteristic/DataRecord/field/Matrix;.
ElementCount;/PhysicalSystem/characteristics/CharacteristicList/characteristic/DataRecord/field/Matrix/elementCount;.
Count;/PhysicalSystem/characteristics/CharacteristicList/characteristic/DataRecord/field/Matrix/elementCount/Count;.
ElementType;/PhysicalSystem/characteristics/CharacteristicList/characteristic/DataRecord/field/Matrix/elementType;.
Vector;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Vector;.
Coordinate;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Vector/coordinate;.
Quantity;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Vector/coordinate/Quantity;.
Uom;/PhysicalSystem/characteristics/CharacteristicList/characteristic/Vector/coordinate/Quantity/uom;.
Capabilities;/PhysicalSystem/capabilities;.
CapabilityList;/PhysicalSystem/capabilities/CapabilityList;.
Extension;/PhysicalSystem/capabilities/CapabilityList/extension;.
Identifier;/PhysicalSystem/capabilities/CapabilityList/identifier;.
Label;/PhysicalSystem/capabilities/CapabilityList/label;.
Description;/PhysicalSystem/capabilities/CapabilityList/description;.
Capability;/PhysicalSystem/capabilities/CapabilityList/capability;.
DataChoice;/PhysicalSystem/capabilities/CapabilityList/capability/DataChoice;.
Item;/PhysicalSystem/capabilities/CapabilityList/capability/DataChoice/item;.
TimeRange;/PhysicalSystem/capabilities/CapabilityList/capability/DataChoice/item/TimeRange;.
Uom;/PhysicalSystem/capabilities/CapabilityList/capability/DataChoice/item/TimeRange/uom;.
Item;/PhysicalSystem/capabilities/CapabilityList/capability/DataChoice/item;.
Category;/PhysicalSystem/capabilities/CapabilityList/capability/DataChoice/item/Category;.
CountRange;/PhysicalSystem/capabilities/CapabilityList/capability/CountRange;.
Quantity;/PhysicalSystem/capabilities/CapabilityList/capability/Quantity;.
Uom;/PhysicalSystem/capabilities/CapabilityList/capability/Quantity/uom;.
Category;/PhysicalSystem/capabilities/CapabilityList/capability/Category;.
Text;/PhysicalSystem/capabilities/CapabilityList/capability/Text;.
Boolean;/PhysicalSystem/capabilities/CapabilityList/capability/Boolean;.
TimeRange;/PhysicalSystem/capabilities/CapabilityList/capability/TimeRange;.
Uom;/PhysicalSystem/capabilities/CapabilityList/capability/TimeRange/uom;.
Time;/PhysicalSystem/capabilities/CapabilityList/capability/Time;.
Uom;/PhysicalSystem/capabilities/CapabilityList/capability/Time/uom;.
QuantityRange;/PhysicalSystem/capabilities/CapabilityList/capability/QuantityRange;.
